Time,Linear kinetic energy,Angular kinetic energy,Kinetic energy (sum)
299.483,60526.1,27545.4,88071.5
299.5,60356.7,27545.4,87902.1
299.517,60189.9,27545.4,87735.4
299.533,60025.9,27545.4,87571.4
299.55,59864.5,27545.4,87410
299.567,59706,27545.4,87251.4
299.583,59550,27545.4,87095.4
299.6,59396.7,27545.4,86942.1
299.617,59246,27545.4,86791.5
299.633,59098.1,27545.4,86643.5
299.65,58952.8,27545.4,86498.3
299.667,58810.2,27545.4,86355.7
299.683,58670.3,27545.4,86215.8
299.7,58533.1,27545.4,86078.6
299.717,58398.6,27545.4,85944
299.733,58266.7,27545.4,85812.2
299.75,58137.5,27545.4,85683
299.767,58011.1,27545.4,85556.5
299.783,57887.2,27545.4,85432.7
299.8,57766.1,27545.4,85311.6
299.817,57647.7,27545.4,85193.1
299.833,57531.8,27545.4,85077.3
299.85,57418.7,27545.4,84964.2
299.867,57308.3,27545.4,84853.8
299.883,57200.6,27545.4,84746
299.9,57095.6,27545.4,84641
299.917,56993.2,27545.4,84538.7
299.933,56893.5,27545.4,84439
299.95,56796.4,27545.4,84341.9
299.967,56702.1,27545.4,84247.6
299.983,56610.5,27545.4,84156
300,56521.6,27545.4,84067
300.017,56435.3,27545.4,83980.7
300.033,56351.7,27545.4,83897.2
300.05,56270.8,27545.4,83816.3
300.067,56192.6,27545.4,83738.1
300.083,56117.1,27545.4,83662.5
300.1,56044.2,27545.4,83589.7
300.117,55974,27545.4,83519.5
300.133,55906.6,27545.4,83452
300.15,55841.7,27545.4,83387.2
300.167,55779.6,27545.4,83325.1
300.183,55720.2,27545.4,83265.6
300.2,55663.4,27545.4,83208.9
300.217,55609.4,27545.4,83154.9
300.233,55558,27545.4,83103.5
300.25,55509.3,27545.4,83054.8
300.267,55463.3,27545.4,83008.7
300.283,55419.9,27545.4,82965.4
300.3,55379.3,27545.4,82924.7
300.317,55341.3,27545.4,82886.7
300.333,55306.1,27545.4,82851.5
300.35,55273.4,27545.4,82818.9
300.367,55243.5,27545.4,82788.9
300.383,55216.2,27545.4,82761.7
300.4,55191.7,27545.4,82737.1
300.417,55169.8,27545.4,82715.2
300.433,55150.6,27545.4,82696
300.45,55134,27545.4,82679.5
300.467,55120.2,27545.4,82665.6
300.483,55109,27545.4,82654.4
300.5,55100.5,27545.4,82646
300.517,55094.7,27545.4,82640.1
300.533,55091.6,27545.4,82637
300.55,55091.1,27545.4,82636.6
300.567,55093.4,27545.4,82638.8
300.583,55098.3,27545.4,82643.8
300.6,55105.8,27545.4,82651.3
300.617,55116.1,27545.4,82661.5
300.633,55129.1,27545.4,82674.5
300.65,55144.7,27545.4,82690.2
300.667,55163,27545.4,82708.5
300.683,55184.1,27545.4,82729.5
300.7,55207.8,27545.4,82753.2
300.717,55234,27545.4,82779.5
300.733,55263.1,27545.4,82808.5
300.75,55294.8,27545.4,82840.3
300.767,55329.3,27545.4,82874.7
300.783,55366.4,27545.4,82911.8
300.8,55406.2,27545.4,82951.6
300.817,55448.6,27545.4,82994.1
300.833,55493.8,27545.4,83039.2
300.85,55541.6,27545.4,83087.1
300.867,55592.1,27545.4,83137.6
300.883,55645.3,27545.4,83190.8
300.9,55701.2,27545.4,83246.6
300.917,55759.8,27545.4,83305.2
300.933,55821,27545.4,83366.5
300.95,55884.9,27545.4,83430.4
300.967,55951.5,27545.4,83497
300.983,56020.9,27545.4,83566.4
301,56092.9,27545.4,83638.3
301.017,56167.6,27545.4,83713
301.033,56244.9,27545.4,83790.3
301.05,56324.9,27545.4,83870.4
301.067,56407.6,27545.4,83953.1
301.083,56493,27545.4,84038.4
301.1,56581.2,27545.4,84126.6
301.117,56671.9,27545.4,84217.3
301.133,56765.3,27545.4,84310.8
301.15,56861.4,27545.4,84406.9
301.167,56960.2,27545.4,84505.7
301.183,57061.7,27545.4,84607.1
301.2,57165.9,27545.4,84711.3
301.217,57272.7,27545.4,84818.1
301.233,57382.2,27545.4,84927.7
301.25,57494.4,27545.4,85039.9
301.267,57609.3,27545.4,85154.7
301.283,57726.9,27545.4,85272.3
301.3,57847.1,27545.4,85392.5
301.317,57970,27545.4,85515.5
301.333,58095.6,27545.4,85641.1
301.35,58223.8,27545.4,85769.3
301.367,58354.8,27545.4,85900.3
301.383,58488.5,27545.4,86033.9
301.4,58624.8,27545.4,86170.2
301.417,58763.8,27545.4,86309.3
301.433,58905.5,27545.4,86451
301.45,59049.9,27545.4,86595.3
301.467,59196.9,27545.4,86742.3
301.483,59346.6,27545.4,86892.1
301.5,59499,27545.4,87044.5
301.517,59654.2,27545.4,87199.6
301.533,59811.9,27545.4,87357.4
301.55,59972.4,27545.4,87517.9
301.567,60135.6,27545.4,87681
301.583,60301.4,27545.4,87846.9
301.6,60469.9,27545.4,88015.4
301.617,60641.1,27545.4,88186.6
301.633,60815,27545.4,88360.5
301.65,60991.6,27545.4,88537
301.667,61170.8,27545.4,88716.3
301.683,61352.8,27545.4,88898.2
301.7,61537.4,27545.4,89082.8
301.717,61724.7,27545.4,89270.1
301.733,61914.8,27545.4,89460.2
301.75,62107.4,27545.4,89652.9
301.767,62302.8,27545.4,89848.2
301.783,62500.8,27545.4,90046.2
301.8,62701.5,27545.4,90246.9
301.817,62904.9,27545.4,90450.3
301.833,63110.9,27545.4,90656.4
301.85,63319.8,27545.4,90865.2
301.867,63531.2,27545.4,91076.7
301.883,63745.3,27545.4,91290.8
301.9,63962.1,27545.4,91507.6
301.917,64181.6,27545.4,91727
301.933,64403.8,27545.4,91949.2
301.95,64628.6,27545.4,92174
301.967,64856.1,27545.4,92401.6
301.983,65086.3,27545.4,92631.8
302,65319.2,27545.4,92864.7
302.017,65554.8,27545.4,93100.2
302.033,65793,27545.4,93338.5
302.05,66034,27545.4,93579.4
302.067,66277.6,27545.4,93823
302.083,66523.9,27545.4,94069.3
302.1,66772.9,27545.4,94318.3
302.117,67024.4,27545.4,94569.9
302.133,67278.8,27545.4,94824.2
302.15,67535.8,27545.4,95081.2
302.167,67795.5,27545.4,95340.9
302.183,68057.9,27545.4,95603.3
302.2,68323,27545.4,95868.4
302.217,68590.7,27545.4,96136.1
302.233,68861.1,27545.4,96406.5
302.25,69134.2,27545.4,96679.7
302.267,69410,27545.4,96955.4
302.283,69688.4,27545.4,97233.9
302.3,69969.6,27545.4,97515.1
302.317,70253.5,27545.4,97798.9
302.333,70540,27545.4,98085.4
302.35,70829.2,27545.4,98374.6
302.367,71121.1,27545.4,98666.5
302.383,71415.6,27545.4,98961.1
302.4,71712.9,27545.4,99258.4
302.417,72012.8,27545.4,99558.3
302.433,72315.5,27545.4,99860.9
302.45,72620.8,27545.4,100166
302.467,72928.8,27545.4,100474
302.483,73239.5,27545.4,100785
302.5,73552.8,27545.4,101098
302.517,73868.8,27545.4,101414
302.533,74187.6,27545.4,101733
302.55,74509,27545.4,102054
302.567,74833.1,27545.4,102379
302.583,75159.9,27545.4,102705
302.6,75489.3,27545.4,103035
302.617,75821.4,27545.4,103367
302.633,76156.2,27545.4,103702
302.65,76493.8,27545.4,104039
302.667,76833.9,27545.4,104379
302.683,77176.8,27545.4,104722
302.7,77522.3,27545.4,105068
302.717,77870.5,27545.4,105416
302.733,78221.4,27545.4,105767
302.75,78575,27545.4,106120
302.767,78931.3,27545.4,106477
302.783,79290.2,27545.4,106836
302.8,79651.8,27545.4,107197
302.817,80016.1,27545.4,107562
302.833,80383.1,27545.4,107929
302.85,80752.7,27545.4,108298
302.867,81125.1,27545.4,108671
302.883,81500.1,27545.4,109046
302.9,81877.8,27545.4,109423
302.917,82258.2,27545.4,109804
302.933,82641.3,27545.4,110187
302.95,83027,27545.4,110572
302.967,83415.4,27545.4,110961
302.983,83806.5,27545.4,111352
303,84200.3,27545.4,111746
303.017,84596.8,27545.4,112142
303.033,84996,27545.4,112541
303.05,85397.8,27545.4,112943
303.067,85802.3,27545.4,113348
303.083,86209.5,27545.4,113755
303.1,86619.4,27545.4,114165
303.117,87032,27545.4,114577
303.133,87447.3,27545.4,114993
303.15,87865.2,27545.4,115411
303.167,88285.8,27545.4,115831
303.183,88709.2,27545.4,116255
303.2,89135.2,27545.4,116681
303.217,89563.8,27545.4,117109
303.233,89995.2,27545.4,117541
303.25,90429.3,27545.4,117975
303.267,90866,27545.4,118411
303.283,91305.4,27545.4,118851
303.3,91747.5,27545.4,119293
303.317,92192.3,27545.4,119738
303.333,92639.7,27545.4,120185
303.35,93089.9,27545.4,120635
303.367,93542.7,27545.4,121088
303.383,93998.2,27545.4,121544
303.4,94456.4,27545.4,122002
303.417,94917.3,27545.4,122463
303.433,95380.8,27545.4,122926
303.45,95847,27545.4,123392
303.467,96315.9,27545.4,123861
303.483,96315.9,27545.5,123861
303.5,95847,27545.5,123392
303.517,95380.8,27545.5,122926
303.533,94917.2,27545.5,122463
303.55,94456.4,27545.5,122002
303.567,93998.2,27545.5,121544
303.583,93542.7,27545.5,121088
303.6,93089.9,27545.5,120635
303.617,92639.7,27545.5,120185
303.633,92192.3,27545.5,119738
303.65,91747.5,27545.5,119293
303.667,91305.4,27545.5,118851
303.683,90866,27545.5,118411
303.7,90429.2,27545.5,117975
303.717,89995.2,27545.5,117541
303.733,89563.8,27545.5,117109
303.75,89135.2,27545.5,116681
303.767,88709.1,27545.5,116255
303.783,88285.8,27545.5,115831
303.8,87865.2,27545.5,115411
303.817,87447.2,27545.5,114993
303.833,87032,27545.5,114577
303.85,86619.4,27545.5,114165
303.867,86209.5,27545.5,113755
303.883,85802.3,27545.5,113348
303.9,85397.8,27545.5,112943
303.917,84995.9,27545.5,112541
303.933,84596.7,27545.5,112142
303.95,84200.2,27545.5,111746
303.967,83806.4,27545.5,111352
303.983,83415.4,27545.5,110961
304,83026.9,27545.5,110572
304.017,82641.2,27545.5,110187
304.033,82258.1,27545.5,109804
304.05,81877.7,27545.5,109423
304.067,81500,27545.5,109046
304.083,81125,27545.5,108670
304.1,80752.7,27545.5,108298
304.117,80383,27545.5,107929
304.133,80016,27545.5,107562
304.15,79651.7,27545.5,107197
304.167,79290.2,27545.5,106836
304.183,78931.2,27545.5,106477
304.2,78575,27545.5,106120
304.217,78221.4,27545.5,105767
304.233,77870.5,27545.5,105416
304.25,77522.3,27545.5,105068
304.267,77176.8,27545.5,104722
304.283,76833.9,27545.5,104379
304.3,76493.7,27545.5,104039
304.317,76156.3,27545.5,103702
304.333,75821.5,27545.5,103367
304.35,75489.3,27545.5,103035
304.367,75159.8,27545.5,102705
304.383,74833.1,27545.5,102379
304.4,74509,27545.5,102054
304.417,74187.6,27545.5,101733
304.433,73868.9,27545.5,101414
304.45,73552.8,27545.5,101098
304.467,73239.5,27545.5,100785
304.483,72928.8,27545.5,100474
304.5,72620.8,27545.5,100166
304.517,72315.5,27545.5,99861
304.533,72012.8,27545.5,99558.3
304.55,71712.9,27545.5,99258.3
304.567,71415.6,27545.5,98961.1
304.583,71121,27545.5,98666.5
304.6,70829.1,27545.5,98374.6
304.617,70539.9,27545.5,98085.4
304.633,70253.4,27545.5,97798.9
304.65,69969.6,27545.5,97515
304.667,69688.4,27545.5,97233.9
304.683,69409.9,27545.5,96955.4
304.7,69134.1,27545.5,96679.6
304.717,68861,27545.5,96406.5
304.733,68590.6,27545.5,96136
304.75,68322.8,27545.5,95868.3
304.767,68057.8,27545.5,95603.3
304.783,67795.5,27545.5,95340.9
304.8,67535.7,27545.5,95081.2
304.817,67278.7,27545.5,94824.2
304.833,67024.4,27545.5,94569.9
304.85,66772.7,27545.5,94318.2
304.867,66523.7,27545.5,94069.2
304.883,66277.5,27545.5,93823
304.9,66033.9,27545.5,93579.4
304.917,65793,27545.5,93338.5
304.933,65554.8,27545.5,93100.2
304.95,65319.2,27545.5,92864.7
304.967,65086.3,27545.5,92631.8
304.983,64856.1,27545.5,92401.6
305,64628.6,27545.5,92174
305.017,64403.7,27545.5,91949.2
305.033,64181.6,27545.5,91727
305.05,63962.1,27545.5,91507.6
305.067,63745.3,27545.5,91290.8
305.083,63531.2,27545.5,91076.7
305.1,63319.7,27545.5,90865.2
305.117,63111,27545.5,90656.5
305.133,62904.9,27545.5,90450.4
305.15,62701.4,27545.5,90246.9
305.167,62500.7,27545.5,90046.2
305.183,62302.7,27545.5,89848.2
305.2,62107.4,27545.5,89652.9
305.217,61914.7,27545.5,89460.2
305.233,61724.7,27545.5,89270.2
305.25,61537.4,27545.5,89082.9
305.267,61352.7,27545.5,88898.2
305.283,61170.8,27545.5,88716.3
305.3,60991.6,27545.5,88537
305.317,60815,27545.5,88360.5
305.333,60641.1,27545.5,88186.6
305.35,60469.9,27545.5,88015.4
305.367,60301.4,27545.5,87846.9
305.383,60135.5,27545.5,87681
305.4,59972.4,27545.5,87517.9
305.417,59811.9,27545.5,87357.4
305.433,59654.1,27545.5,87199.6
305.45,59499,27545.5,87044.5
305.467,59346.6,27545.5,86892.1
305.483,59196.8,27545.5,86742.3
305.5,59049.8,27545.5,86595.2
305.517,58905.4,27545.5,86450.9
305.533,58763.8,27545.5,86309.3
305.55,58624.8,27545.5,86170.2
305.567,58488.4,27545.5,86033.9
305.583,58354.8,27545.5,85900.2
305.6,58223.8,27545.5,85769.3
305.617,58095.5,27545.5,85641
305.633,57969.9,27545.5,85515.4
305.65,57847.1,27545.5,85392.5
305.667,57726.8,27545.5,85272.3
305.683,57609.3,27545.5,85154.7
305.7,57494.4,27545.5,85039.9
305.717,57382.2,27545.5,84927.6
305.733,57272.6,27545.5,84818.1
305.75,57165.8,27545.5,84711.3
305.767,57061.7,27545.5,84607.1
305.783,56960.2,27545.5,84505.7
305.8,56861.4,27545.5,84406.9
305.817,56765.3,27545.5,84310.8
305.833,56671.9,27545.5,84217.3
305.85,56581.1,27545.5,84126.6
305.867,56493,27545.5,84038.5
305.883,56407.7,27545.5,83953.1
305.9,56325,27545.5,83870.5
305.917,56244.8,27545.5,83790.3
305.933,56167.5,27545.5,83713
305.95,56092.9,27545.5,83638.3
305.967,56020.9,27545.5,83566.4
305.983,55951.6,27545.5,83497.1
306,55885,27545.5,83430.5
306.017,55821.1,27545.5,83366.6
306.033,55759.7,27545.5,83305.2
306.05,55701.2,27545.5,83246.6
306.067,55645.3,27545.5,83190.8
306.083,55592.1,27545.5,83137.6
306.1,55541.6,27545.5,83087.1
306.117,55493.7,27545.5,83039.2
306.133,55448.6,27545.5,82994.1
306.15,55406.1,27545.5,82951.6
306.167,55366.3,27545.5,82911.8
306.183,55329.2,27545.5,82874.7
306.2,55294.8,27545.5,82840.3
306.217,55263.1,27545.5,82808.5
306.233,55234,27545.5,82779.5
306.25,55207.6,27545.5,82753.1
306.267,55183.9,27545.5,82729.4
306.283,55162.9,27545.5,82708.4
306.3,55144.7,27545.5,82690.2
306.317,55129,27545.5,82674.5
306.333,55116.1,27545.5,82661.5
306.35,55105.8,27545.5,82651.3
306.367,55098.2,27545.5,82643.6
306.383,55093.2,27545.5,82638.7
306.4,55091.1,27545.5,82636.6
306.417,55091.5,27545.5,82637
306.433,55094.7,27545.5,82640.1
306.45,55100.5,27545.5,82646
306.467,55109,27545.5,82654.4
306.483,55120.1,27545.5,82665.6
306.5,55134,27545.5,82679.5
306.517,55150.5,27545.5,82696
306.533,55169.7,27545.5,82715.2
306.55,55191.6,27545.5,82737.1
306.567,55216.2,27545.5,82761.7
306.583,55243.5,27545.5,82788.9
306.6,55273.4,27545.5,82818.9
306.617,55306,27545.5,82851.5
306.633,55341.3,27545.5,82886.8
306.65,55379.3,27545.5,82924.8
306.667,55419.9,27545.5,82965.4
306.683,55463.2,27545.5,83008.7
306.7,55509.3,27545.5,83054.8
306.717,55558,27545.5,83103.5
306.733,55609.4,27545.5,83154.9
306.75,55663.5,27545.5,83209
306.767,55720.2,27545.5,83265.7
306.783,55779.6,27545.5,83325.1
306.8,55841.7,27545.5,83387.2
306.817,55906.5,27545.5,83452
306.833,55974,27545.5,83519.5
306.85,56044.2,27545.5,83589.7
306.867,56117,27545.5,83662.5
306.883,56192.6,27545.5,83738
306.9,56270.8,27545.5,83816.3
306.917,56351.7,27545.5,83897.2
306.933,56435.3,27545.5,83980.7
306.95,56521.5,27545.5,84067
306.967,56610.5,27545.5,84156
306.983,56702.1,27545.5,84247.6
307,56796.4,27545.5,84341.9
307.017,56893.4,27545.5,84438.9
307.033,56993.1,27545.5,84538.6
307.05,57095.5,27545.5,84641
307.067,57200.6,27545.5,84746
307.083,57308.3,27545.5,84853.8
307.1,57418.7,27545.5,84964.2
307.117,57531.8,27545.5,85077.2
307.133,57647.5,27545.5,85193
307.15,57766,27545.5,85311.5
307.167,57887.2,27545.5,85432.7
307.183,58011,27545.5,85556.5
307.2,58137.5,27545.5,85683
307.217,58266.7,27545.5,85812.2
307.233,58398.5,27545.5,85944
307.25,58533.1,27545.5,86078.6
307.267,58670.3,27545.5,86215.8
307.283,58810.2,27545.5,86355.7
307.3,58952.8,27545.5,86498.3
307.317,59098.1,27545.5,86643.5
307.333,59246,27545.5,86791.5
307.35,59396.6,27545.5,86942.1
307.367,59549.9,27545.5,87095.4
307.383,59705.9,27545.5,87251.4
307.4,59864.6,27545.5,87410.1
307.417,60026,27545.5,87571.4
307.433,60189.9,27545.5,87735.4
307.45,60356.6,27545.5,87902.1
307.467,60526,27545.5,88071.5
307.483,60698.1,27545.5,88243.6
307.5,60872.9,27545.5,88418.4
307.517,61050.3,27545.5,88595.8
307.533,61230.5,27545.5,88775.9
307.55,61413.2,27545.5,88958.7
307.567,61598.7,27545.5,89144.1
307.583,61786.8,27545.5,89332.3
307.6,61977.7,27545.5,89523.2
307.617,62171.2,27545.5,89716.7
307.633,62367.5,27545.5,89912.9
307.65,62566.4,27545.5,90111.8
307.667,62768,27545.5,90313.4
307.683,62972.2,27545.5,90517.7
307.7,63179.2,27545.5,90724.7
307.717,63388.8,27545.5,90934.3
307.733,63601.1,27545.5,91146.6
307.75,63816.1,27545.5,91361.6
307.767,64033.8,27545.5,91579.3
307.783,64254.1,27545.5,91799.6
307.8,64477.2,27545.5,92022.7
307.817,64703,27545.5,92248.5
307.833,64931.4,27545.5,92476.9
307.85,65162.5,27545.5,92708
307.867,65396.3,27545.5,92941.8
307.883,65632.7,27545.5,93178.2
307.9,65871.9,27545.5,93417.3
307.917,66113.8,27545.5,93659.3
307.933,66358.3,27545.5,93903.8
307.95,66605.5,27545.5,94150.9
307.967,66855.3,27545.5,94400.8
307.983,67107.9,27545.5,94653.3
308,67363.1,27545.5,94908.6
308.017,67621,27545.5,95166.5
308.033,67881.6,27545.5,95427.1
308.05,68144.9,27545.5,95690.3
308.067,68410.8,27545.5,95956.3
308.083,68679.4,27545.5,96224.9
308.1,68950.8,27545.5,96496.2
308.117,69224.8,27545.5,96770.2
308.133,69501.4,27545.5,97046.9
308.15,69780.8,27545.5,97326.2
308.167,70062.8,27545.5,97608.3
308.183,70347.5,27545.5,97893
308.2,70634.9,27545.5,98180.4
308.217,70925,27545.5,98470.5
308.233,71217.8,27545.5,98763.2
308.25,71513.2,27545.5,99058.7
308.267,71811.3,27545.5,99356.8
308.283,72112.1,27545.5,99657.6
308.3,72415.6,27545.5,99961.1
308.317,72721.8,27545.5,100267
308.333,73030.6,27545.5,100576
308.35,73342.2,27545.5,100888
308.367,73656.4,27545.5,101202
308.383,73973.3,27545.5,101519
308.4,74292.9,27545.5,101838
308.417,74615.2,27545.5,102161
308.433,74940.1,27545.5,102486
308.45,75267.8,27545.5,102813
308.467,75598.1,27545.5,103144
308.483,75931.1,27545.5,103477
308.5,76266.8,27545.5,103812
308.517,76605.1,27545.5,104151
308.533,76946.3,27545.5,104492
308.55,77290,27545.5,104835
308.567,77636.4,27545.5,105182
308.583,77985.5,27545.5,105531
308.6,78337.3,27545.5,105883
308.617,78691.8,27545.5,106237
308.633,79048.9,27545.5,106594
308.65,79408.8,27545.5,106954
308.667,79771.3,27545.5,107317
308.683,80136.5,27545.5,107682
308.7,80504.4,27545.5,108050
308.717,80874.9,27545.5,108420
308.733,81248.2,27545.5,108794
308.75,81624.1,27545.5,109170
308.767,82002.7,27545.5,109548
308.783,82384,27545.5,109929
308.8,82767.9,27545.5,110313
308.817,83154.6,27545.5,110700
308.833,83543.9,27545.5,111089
308.85,83935.9,27545.5,111481
308.867,84330.6,27545.5,111876
308.883,84728,27545.5,112273
308.9,85128,27545.5,112673
308.917,85530.7,27545.5,113076
308.933,85936.1,27545.5,113482
308.95,86344.2,27545.5,113890
308.967,86755,27545.5,114300
308.983,87168.4,27545.5,114714
309,87584.5,27545.5,115130
309.017,88003.4,27545.5,115549
309.033,88424.9,27545.5,115970
309.05,88849,27545.5,116395
309.067,89275.9,27545.5,116821
309.083,89705.4,27545.5,117251
309.1,90137.7,27545.5,117683
309.117,90572.6,27545.5,118118
309.133,91010.2,27545.5,118556
309.15,91450.4,27545.5,118996
309.167,91893.4,27545.5,119439
309.183,92339,27545.5,119885
309.2,92787.4,27545.5,120333
309.217,93238.4,27545.5,120784
309.233,93692.1,27545.5,121238
309.25,94148.4,27545.5,121694
309.267,94607.5,27545.5,122153
309.283,95069.3,27545.5,122615
309.3,95533.7,27545.5,123079
309.317,96000.8,27545.5,123546
309.333,54718.7,28321.7,83040.3
309.35,54650.3,28464.3,83114.6
309.367,54629.2,28464.3,83093.5
309.383,54610.8,28464.3,83075
309.4,54595,28464.3,83059.3
309.417,54581.9,28464.3,83046.2
309.433,54571.6,28464.3,83035.9
309.45,54563.9,28464.3,83028.1
309.467,54558.8,28464.3,83023.1
309.483,54556.5,28464.3,83020.8
309.5,54556.8,28464.3,83021.1
309.517,54559.9,28464.3,83024.1
309.533,54565.6,28464.3,83029.8
309.55,54573.9,28464.3,83038.2
309.567,54585,28464.3,83049.3
309.583,54598.7,28464.3,83063
309.6,54615.1,28464.3,83079.4
309.617,55239.1,27792,83031
309.633,55265,27768.8,83033.8
309.65,55295.2,27739.8,83035
309.667,55317.1,27719.5,83036.6
309.683,55332.1,27706.3,83038.4
309.7,55342.5,27698,83040.4
309.717,55349.7,27692.8,83042.5
309.733,55354.8,27689.7,83044.6
309.75,55358.7,27688,83046.7
309.767,55361.7,27687.1,83048.8
309.783,55364.2,27686.7,83050.9
309.8,55366.3,27686.8,83053.1
309.817,55368.1,27687,83055.1
309.833,55369.8,27687.4,83057.3
309.85,55371.4,27687.9,83059.4
309.867,55373,27688.5,83061.5
309.883,55374.5,27689.1,83063.6
309.9,55375.9,27689.8,83065.7
309.917,55377.4,27690.5,83067.9
309.933,55378.8,27691.1,83070
309.95,55380.2,27691.8,83072.1
309.967,55381.7,27692.5,83074.2
309.983,55383.1,27693.2,83076.3
310,55384.5,27693.9,83078.5
310.017,55386,27694.6,83080.6
310.033,55387.3,27693.2,83080.6
310.05,55386.6,27693.2,83079.8
310.067,55388.5,27693.2,83081.7
310.083,55388.5,27693.3,83081.7
310.1,55386.6,27693.3,83079.9
310.117,55387.4,27693.3,83080.6
310.133,55387.4,27693.3,83080.7
310.15,55386.6,27693.3,83079.9
310.167,55388.6,27693.3,83081.8
310.183,55388.6,27693.3,83081.8
310.2,55386.7,27693.3,83079.9
310.217,55387.5,27693.3,83080.7
310.233,55387.5,27693.3,83080.8
310.25,55386.7,27693.3,83080
310.267,55388.6,27693.3,83081.9
310.283,6020.99,3204.31,9225.3
310.3,6173.34,3147.18,9320.52
310.317,5996.85,3147.18,9144.02
310.333,5823.04,3147.18,8970.21
310.35,5651.91,3147.18,8799.09
310.367,5483.46,3147.18,8630.64
310.383,5317.7,3147.18,8464.88
310.4,5154.62,3147.18,8301.79
310.417,4994.22,3147.18,8141.39
310.433,4836.5,3147.18,7983.67
310.45,4681.46,3147.18,7828.64
310.467,4529.11,3147.18,7676.28
310.483,4379.43,3147.18,7526.61
310.5,4232.44,3147.18,7379.62
310.517,4088.13,3147.18,7235.31
310.533,3946.51,3147.18,7093.68
310.55,3807.56,3147.18,6954.74
310.567,3671.3,3147.18,6818.48
310.583,3537.72,3147.18,6684.9
310.6,3406.82,3147.18,6554
310.617,3278.6,3147.18,6425.78
310.633,3153.07,3147.18,6300.24
310.65,3030.21,3147.18,6177.39
310.667,2910.04,3147.18,6057.22
310.683,2792.55,3147.18,5939.73
310.7,2677.74,3147.18,5824.92
310.717,2565.62,3147.18,5712.79
310.733,2456.17,3147.18,5603.35
310.75,2349.41,3147.18,5496.59
310.767,2245.33,3147.18,5392.51
310.783,2143.93,3147.18,5291.11
310.8,2045.22,3147.18,5192.39
310.817,1949.18,3147.18,5096.36
310.833,1855.83,3147.18,5003.01
310.85,1765.16,3147.18,4912.34
310.867,1677.17,3147.18,4824.35
310.883,1591.87,3147.18,4739.04
310.9,1509.24,3147.18,4656.42
310.917,1429.3,3147.18,4576.48
310.933,1352.04,3147.18,4499.22
310.95,1277.46,3147.18,4424.64
310.967,1205.56,3147.18,4352.74
310.983,1136.35,3147.18,4283.53
311,1069.82,3147.18,4216.99
311.017,1005.96,3147.18,4153.14
311.033,944.796,3147.18,4091.97
311.05,886.309,3147.18,4033.49
311.067,830.504,3147.18,3977.68
311.083,777.381,3147.18,3924.56
311.1,726.94,3147.18,3874.12
311.117,679.181,3147.18,3826.36
311.133,634.104,3147.18,3781.28
311.15,591.709,3147.18,3738.89
311.167,551.995,3147.18,3699.17
311.183,514.964,3147.18,3662.14
311.2,480.614,3147.18,3627.79
311.217,448.947,3147.18,3596.12
311.233,419.962,3147.18,3567.14
311.25,393.658,3147.18,3540.84
311.267,370.036,3147.18,3517.21
311.283,349.097,3147.18,3496.27
311.3,330.839,3147.18,3478.02
311.317,315.264,3147.18,3462.44
311.333,302.37,3147.18,3449.55
311.35,292.158,3147.18,3439.33
311.367,284.627,3147.18,3431.8
311.383,279.779,3147.18,3426.96
311.4,277.613,3147.18,3424.79
311.417,278.129,3147.18,3425.31
311.433,281.327,3147.18,3428.5
311.45,287.206,3147.18,3434.38
311.467,295.768,3147.18,3442.95
311.483,307.011,3147.18,3454.19
311.5,320.937,3147.18,3468.11
311.517,337.544,3147.18,3484.72
311.533,356.834,3147.18,3504.01
311.55,378.805,3147.18,3525.98
311.567,403.458,3147.18,3550.64
311.583,430.793,3147.18,3577.97
311.6,460.81,3147.18,3607.99
311.617,493.51,3147.18,3640.69
311.633,528.891,3147.18,3676.07
311.65,566.954,3147.18,3714.13
311.667,607.698,3147.18,3754.88
311.683,651.125,3147.18,3798.3
311.7,697.234,3147.18,3844.41
311.717,746.025,3147.18,3893.2
311.733,797.498,3147.18,3944.67
311.75,851.652,3147.18,3998.83
311.767,908.489,3147.18,4055.67
311.783,968.007,3147.18,4115.18
311.8,1030.21,3147.18,4177.38
311.817,1095.09,3147.18,4242.27
311.833,1162.65,3147.18,4309.83
311.85,1232.9,3147.18,4380.08
311.867,1305.83,3147.18,4453.01
311.883,1381.44,3147.18,4528.62
311.9,1459.73,3147.18,4606.91
311.917,1540.7,3147.18,4687.88
311.933,1624.36,3147.18,4771.54
311.95,1710.7,3147.18,4857.88
311.967,1799.72,3147.18,4946.9
311.983,1891.42,3147.18,5038.6
312,1985.8,3147.18,5132.98
312.017,2082.87,3147.18,5230.05
312.033,2182.62,3147.18,5329.79
312.05,2285.05,3147.18,5432.22
312.067,2390.16,3147.18,5537.34
312.083,2497.95,3147.18,5645.13
312.1,2608.43,3147.18,5755.6
312.117,2721.58,3147.18,5868.76
312.133,2837.42,3147.18,5984.6
312.15,2955.94,3147.18,6103.12
312.167,3077.15,3147.18,6224.33
312.183,3201.03,3147.18,6348.21
312.2,3327.6,3147.18,6474.78
312.217,3456.85,3147.18,6604.03
312.233,3588.78,3147.18,6735.96
312.25,3723.39,3147.18,6870.57
312.267,3860.69,3147.18,7007.86
312.283,4000.66,3147.18,7147.84
312.3,4143.32,3147.18,7290.5
312.317,4288.66,3147.18,7435.84
